i,j,LLBCe,LLBMEe1
33,113,0.06006711777462764,-1475.8831485013586
34,46,0.053918145346716774,-978.8031041840319
34,48,0.045474687349687355,-531.9752574572113
34,51,0.034919084183790056,-484.2709816229304
34,82,0.06769085411942555,-1300.1365680355273
34,88,0.05247921390778534,-1162.4574409582026
34,89,0.02833969271469271,-334.81385538294523
34,94,0.07635190086488788,-1693.5454056972847
34,100,0.023741496598639455,-262.0431415726778
35,66,0.07281746031746032,-890.705708031041
35,69,0.06634559884559885,-618.130769376158
35,77,0.053514702672844194,-684.779833154367
35,104,0.037019848283584546,-281.9107379970755
35,109,0.04763624017673464,-622.4003359741799
35,110,0.03491854169203913,-374.57619756404864
35,111,0.11903822055137844,-1905.1686180114484
36,37,0.042410489836960434,-631.8231650585294
36,38,0.042911122782446305,-637.5571638010827
36,54,0.03676293069675422,-525.7079115055793
36,55,0.04249802485096602,-591.0607050839043
36,56,0.10591687552213869,-1978.4219313844326
36,57,0.03992449543920132,-578.9656645881605
36,71,0.04294144376864965,-626.4792332796029
36,74,0.030581275342304755,-440.7535266116843
36,79,0.03520905156934567,-548.3623816798113
36,84,0.09534725736024437,-2042.2629342019877
37,38,0.041220562298993665,-689.5085665488446
37,43,0.11673666941524083,-2146.6604400541073
37,54,0.035896558506852624,-515.697699478933
37,57,0.04169973544973545,-537.1625024410902
37,68,0.09249969607112463,-2122.586350921718
37,71,0.031142017704517702,-409.02235724754564
37,79,0.04409422277069335,-765.9801581079722
37,81,0.039949297026502906,-553.8242829346397
37,113,0.03328081232492997,-515.1641175842337
38,39,0.04841656359513503,-1025.3774591470492
38,41,0.0519328254717865,-1315.8525049039088
38,55,0.018504253553273165,-298.0138482474265
38,57,0.02298377684407096,-340.65195658416405
38,62,0.04885126777983921,-994.4075759597198
38,71,0.03562979322783244,-587.0677892827116
38,74,0.03525513157866099,-566.7934091406829
38,79,0.02959938859061666,-579.2359966265408
38,112,0.0372695756624328,-713.028160172657
38,113,0.029549227098246703,-513.4739792740405
39,40,0.034155046822650637,-420.41397372800867
39,41,0.025700398937855688,-378.52972006604955
39,60,0.03202947845804989,-315.41239586312156
39,62,0.02762605042016807,-315.3674710674587
39,64,0.06755057634504277,-1763.5589677323508
39,73,0.12110372431800999,-2107.3749813956333
39,76,0.03572046465645081,-438.7964024785353
39,95,0.02758096702733381,-403.0148040154724
40,41,0.03359953703703703,-405.5045294750742
40,60,0.03397031539888682,-308.16850825864947
40,62,0.028735827664399093,-266.5828281303951
40,75,0.024728549636637873,-287.49364445568364
40,88,0.06017154442479117,-1290.381862602287
40,94,0.022861836356646046,-283.70708925283884
40,98,0.02617124748035936,-370.2452749971834
41,47,0.08742461631117093,-2287.7788347388196
41,60,0.028691950750774277,-448.73255486394646
41,62,0.028668727106227105,-359.4408942426398
41,69,0.050622877744726485,-1085.9573909118503
41,75,0.03056904920940008,-524.6874901298052
41,95,0.0263318552792237,-471.63401362591617
41,98,0.025971199423211803,-482.7596671340706
42,49,0.01987179487179487,-134.8109190655468
42,53,0.02640847578347578,-270.31673787549784
42,73,0.023962148962148964,-143.22059270694746
42,80,0.0420705756232072,-617.228179924623
42,81,0.03364502456607719,-498.8520988765279
42,112,0.023062150268032624,-225.07528566368634
43,46,0.022493478743478745,-209.48046825449111
43,48,0.04327997295102557,-668.3197095381825
43,58,0.02869720149131914,-345.9599979075302
43,59,0.02584452924526454,-296.50349179947136
43,86,0.030950051106301106,-324.4883162854892
43,93,0.023243943556443554,-224.9036393955281
43,105,0.031908369408369414,-339.6016741122509
44,45,0.0674668585382871,-476.80737019966125
44,47,0.06644510582010582,-783.4226344532648
44,56,0.09218089602704987,-724.6422790331278
44,69,0.06720915930474754,-767.8821199816038
44,94,0.06011106721891036,-780.0499596217143
44,98,0.0530654712027261,-710.7648258923598
44,100,0.05165094002813301,-761.7701570727086
45,47,0.07178571428571429,-739.3619688575783
45,51,0.053845056541134986,-704.9694500611312
45,56,0.04970444238301382,-458.72477943305074
45,57,0.09970742383023086,-1470.3622830886686
45,93,0.04835192891259068,-510.13109308833134
46,58,0.02850332537832538,-297.46571648014964
46,59,0.02089002267573696,-184.33788286982707
46,93,0.015195894791483026,-164.56214581542153
47,52,0.09919277360066832,-1906.8622385511958
47,56,0.06593793767507003,-962.827718000004
47,79,0.070578231292517,-1882.1090395527567
47,101,0.0832661914804772,-1961.4809173637157
48,89,0.042530115387258254,-396.13762517606784
48,100,0.03169823232323232,-360.49222020102195
49,53,0.031848695286195286,-347.87479946406216
49,55,0.04649595774595776,-818.067519385789
49,67,0.1040192743764172,-1771.2914252663973
49,73,0.03485086342229199,-256.83725526759247
49,99,0.028031670127258355,-287.8925083052869
49,112,0.02464092280268751,-261.28499165951825
50,56,0.08754813169286854,-1451.6838772069768
50,67,0.030177626606198032,-295.93184380041356
50,68,0.042222222222222223,-414.23005695471426
50,92,0.040296846011131725,-702.7147043168268
50,106,0.021672771672771676,-158.64405968280963
50,108,0.02747252747252748,-192.08855226745416
50,111,0.04483388304816876,-825.9778589979173
51,59,0.03269675850844682,-688.4272071263379
51,89,0.02686466972181258,-266.4997936415074
51,93,0.031196478959636852,-518.4385961624816
51,100,0.023787548236077646,-321.4128885124088
52,80,0.04086167800453515,-401.1662087335977
52,83,0.03636839351125065,-265.59340475720984
52,91,0.03763954299668585,-370.88493563657363
52,92,0.038622448979591835,-359.80304409004987
52,107,0.037658730158730155,-364.29245749993225
52,109,0.12810090702947846,-2230.1504565846476
52,111,0.02758503401360544,-275.69528218823626
53,73,0.031289983164983166,-350.33551021951564
53,74,0.0710006083382707,-1592.48761420143
53,105,0.10480058061226889,-2278.396529181003
54,55,0.03269640082140082,-389.36727793906545
54,71,0.0342813130496954,-483.0023717577302
54,74,0.022528411131352306,-314.4172918091516
54,79,0.027500096127547103,-464.76099125732605
54,81,0.03670103045103045,-430.75580585257205
54,82,0.06975519069674914,-1417.9887094687901
54,102,0.06290925885081729,-1352.3315523572346
54,113,0.02870232527095272,-478.5444829981288
55,60,0.0727456538170824,-1329.5542874142154
55,71,0.033276211125475824,-458.96013672534616
55,72,0.06714265232122375,-1574.3159765387354
55,74,0.03256463443963444,-388.2184664064694
55,79,0.02755205034616799,-455.90153074316595
55,81,0.02311813186813187,-270.07637489518686
55,113,0.030014783691254283,-489.03213959532394
56,59,0.05247602462514742,-816.1751739777969
57,71,0.04298822092939739,-610.9789388366385
57,73,0.049926753141038865,-941.7532803701981
57,74,0.03944172657407951,-548.1714653307012
57,79,0.03972906178788531,-673.5047426797616
57,81,0.03152405192846369,-427.55699208184956
57,113,0.03393635231870526,-571.7397458301504
58,59,0.02310870298002651,-298.91720048046443
58,64,0.08208301360475273,-2132.9372500201916
58,100,0.0516053871573352,-1127.6260259767116
58,105,0.03681920838783584,-548.9968877997651
59,86,0.029028156846784302,-409.7361449310231
60,62,0.025418470418470413,-275.42361270221284
60,76,0.03248196248196248,-335.3660311339471
60,94,0.0392441468566036,-486.07677474743764
61,72,0.07898333797456605,-1739.4016195544928
61,83,0.045081216894942384,-665.3004904868856
61,92,0.03999255861097966,-800.538996449744
61,96,0.10433853063723195,-2566.5190607562668
61,99,0.09023995741101004,-1645.4357785383957
61,100,0.07179510304510305,-1652.6773507535177
61,108,0.06282590947064631,-1103.745240431674
62,72,0.06873184535522198,-1714.7057202461438
62,75,0.022145429008174105,-300.6350254033601
62,85,0.04596674970051594,-915.6236903401636
62,98,0.028166681004658304,-457.5617143287105
63,64,0.041725040832183695,-959.4900749261152
63,77,0.04836657084680799,-1116.9531013025485
63,82,0.036812558356675996,-420.6098053383274
63,85,0.029446248196248193,-346.82464605994454
63,88,0.042191876750700276,-614.9415755194127
63,96,0.03802083333333333,-458.63528479380284
63,97,0.025800653594771242,-293.1516913098025
63,101,0.037316176470588235,-551.9626249549204
63,114,0.05895954574526004,-1269.1575115170353
64,65,0.03098169191919192,-452.6492387014066
64,69,0.04584093844502553,-1095.0191895111973
64,84,0.03957020308123249,-553.8863181206291
64,103,0.038284805472305464,-526.5758324726388
64,114,0.027470238095238093,-378.75436681084625
65,66,0.05161083840819865,-1141.4878668062333
65,78,0.04142125418441209,-586.3545168715488
65,84,0.0371957671957672,-359.70847142310004
65,98,0.055887132592625746,-1317.911234946635
65,103,0.019255233494363932,-213.22372700346776
65,114,0.030251473063973064,-371.7621589341971
66,69,0.05353349673202615,-775.9483493731643
66,86,0.08023709095137667,-1748.0325927199262
66,97,0.06496395139252283,-1330.4701825660288
66,101,0.06582636939779797,-1720.4472490726457
66,104,0.052666742979242974,-626.8752700405571
67,68,0.04158730158730159,-432.0600218726141
67,80,0.055238844849234456,-1172.0298653835114
67,101,0.10737656063743019,-2668.721964135876
67,106,0.028617216117216116,-220.77218526597525
67,108,0.029945054945054946,-223.28594106455947
68,88,0.0839488410140584,-2113.3830752316144
68,106,0.037728937728937734,-292.0253747750313
68,108,0.030088958660387233,-228.0989660425264
69,98,0.0245464198751396,-368.71611027125084
69,104,0.03719256933542648,-296.4121209341707
70,71,0.06707771725628867,-1284.6413756392312
70,99,0.034948860663146376,-291.73511144709954
70,112,0.028380924630924627,-278.36405162788293
71,81,0.03282372243769302,-448.6402043737655
71,96,0.07721241601111731,-1708.3322263754358
71,113,0.03159991560726855,-480.49639533120234
72,81,0.07206131170416884,-1670.7095292241513
72,83,0.0623508662724349,-935.2155819275247
72,87,0.05683179254607825,-1495.5859459248923
72,90,0.06360624164195591,-1431.7517490509983
72,95,0.0723737061399399,-1824.4962685552218
72,111,0.07304093567251463,-1539.5305028318194
73,112,0.020224913974913977,-222.71024476762386
74,79,0.038276184599714005,-571.0486655290233
74,81,0.03160287424993308,-421.187502210932
74,113,0.024217938923821274,-406.6344125567444
75,76,0.023062466536731243,-268.98891598664386
75,82,0.03833633958633958,-667.0752065826741
75,94,0.025322461443784968,-315.7271485741462
75,95,0.023635658323158323,-257.47467403953954
75,97,0.026721158958001066,-420.13805106510245
75,98,0.02418816137566137,-274.55836353787646
76,89,0.10339181286549708,-1566.020047790774
76,94,0.02591142517613106,-249.7005490175539
76,95,0.0317517006802721,-297.683956990929
76,98,0.030922777722085674,-434.2929811348127
76,101,0.061001060027034044,-1322.8780907907635
77,78,0.026788258038258034,-207.68355134673453
77,87,0.026750475831358183,-341.1524165446631
77,102,0.025343660968660968,-278.47191053360825
77,109,0.027227600441886154,-253.30929058876944
77,110,0.022796092796092793,-194.07307354964726
77,113,0.08282340737874333,-1990.0585368129819
78,84,0.023129648129648128,-291.61748273994215
78,87,0.024325396825396823,-236.7858309811554
78,90,0.024034391534391537,-189.36039925669317
78,102,0.029929792429792428,-244.80371563222556
78,109,0.024076908541194257,-191.01986551522302
78,110,0.014248575498575498,-103.86488652986004
79,80,0.07449791644455676,-1908.646409156464
79,81,0.022819772819772818,-376.84724851857004
79,87,0.06584140497183973,-1895.1409329953112
79,99,0.053652795617081334,-1038.7038235403556
80,83,0.024508110936682367,-212.42092081619998
80,91,0.035702457264957264,-406.1930860853914
80,92,0.02259259259259259,-218.61575228598508
80,107,0.02908234126984127,-327.7596475443458
80,111,0.036783806471306475,-418.39994714416576
81,113,0.027735469187675072,-401.00007990961166
82,85,0.027857142857142858,-260.2687266116229
82,88,0.02388888888888889,-252.2156704830462
82,96,0.024931972789115648,-242.9834316620035
82,97,0.023351648351648352,-183.30912871135376
82,101,0.028685515873015873,-345.55738420089807
83,91,0.022527472527472527,-171.11260835885693
83,92,0.02076540675441774,-148.86220134292077
83,107,0.026867140795712226,-227.03664725076504
83,111,0.024136577708006278,-182.94324704573816
84,103,0.01401656314699793,-133.27738207805308
84,114,0.039738756613756615,-466.3339776814731
85,87,0.04345219475089604,-919.6144867393978
85,88,0.03979166666666667,-477.5979783621389
85,90,0.050019927162784306,-890.4628925362317
85,96,0.0363980463980464,-356.7597687377784
85,97,0.027683295540438396,-253.0455914665857
85,101,0.03998677248677249,-485.13208629596255
86,93,0.02904348544973545,-308.7030128443357
86,105,0.02402411722264664,-320.7188281568304
87,90,0.016385109599395313,-167.80121670243267
87,102,0.025831715261862315,-345.7540917504325
87,110,0.027084700430288666,-319.67740556450104
88,96,0.026319444444444444,-331.836874445653
88,97,0.02796296296296296,-326.95155200585765
88,100,0.05753710575139147,-1336.729729209578
88,101,0.02878297152194211,-441.83822552667135
89,93,0.04331749309819485,-605.3067548529806
89,100,0.031279507529507526,-352.45933706015404
90,94,0.08960281541450373,-1768.3834175131597
90,102,0.030147306397306395,-331.51144390360014
90,109,0.027739748677248672,-295.46396070559143
90,110,0.026195332445332446,-253.85099901496008
91,92,0.029866071428571426,-324.4160624255337
91,107,0.028253968253968247,-280.58894211905334
91,111,0.031077097505668935,-313.2905321553486
92,107,0.021911525974025972,-236.7641744984461
92,111,0.027991016919588347,-268.66153972014376
93,105,0.03317868814192343,-401.5357222519935
94,95,0.0272064908851241,-352.11396126668353
94,98,0.028011112661847953,-376.9579257003097
95,97,0.043711374604231745,-772.5041503286046
95,98,0.02182691715563688,-326.6139217196315
95,114,0.0602439506564793,-1333.9617355472287
96,97,0.027823129251700683,-264.1777912910218
96,101,0.03152777777777778,-398.9392738938801
97,101,0.02103174603174603,-221.29945478475904
98,104,0.049123851294903924,-808.1067262345613
99,112,0.029478458049886625,-204.77575560371506
102,109,0.03345734126984126,-368.3686809063902
103,104,0.029473568179708535,-407.5907271368179
103,110,0.027172128500789827,-399.294236937329
103,114,0.042135989010989014,-483.56400393965396
105,108,0.0489170843776107,-720.0713283400017
106,107,0.0390052738267024,-631.3168946857421
106,108,0.024211045364891517,-129.46468276573844
107,111,0.03608276643990929,-354.99975714492064
109,110,0.021195854410140127,-183.9830002426439
112,113,0.051687710437710435,-1009.0015306205302
