i,j,LLBCe,LLBMEe1
15,65,0.0023282681539374085,-2159.001268140503
15,84,0.0029506912912494548,-2726.500650302603
15,91,0.006456916091268022,-5948.680539685347
15,103,0.0027708694999562023,-2484.7856717506525
15,104,0.002860742120803974,-2462.1844801147017
15,106,0.00469190306318616,-3986.388942860379
15,114,0.002412675247335149,-2379.1024617173007
16,24,0.0016165788462600308,-903.1721805465704
16,42,0.0008065228500008743,-500.25460725051016
16,49,0.0014060703528811559,-967.6218725002867
16,53,0.001394562455501027,-1150.0119690642016
16,70,0.001745383880393058,-1213.7652860157002
16,73,0.0015762287014301497,-1136.6525639573717
16,83,0.0023258023527650963,-1571.0041735833947
16,91,0.0031642431723489244,-2352.960849561028
17,30,0.0023520575454707344,-1732.537569942421
17,36,0.004423567933941785,-3445.882998026841
17,77,0.0007753109809725617,-536.2375606175283
17,78,0.0006926586312750499,-386.5713381472476
17,87,0.0008945616042802742,-676.0101706059946
17,90,0.0010431021212234882,-738.8104221827929
17,102,0.0012418691593810173,-985.641493270304
17,103,0.0020249884814455125,-1453.0944096960902
17,109,0.0013603486822082633,-1045.3052383485121
17,110,0.0010970879946651533,-712.045601892808
18,27,0.0017766380565907578,-1319.4957050692012
18,32,0.003127555165235963,-2102.5709057920712
18,45,0.0025401141209949454,-1560.2147933282727
18,47,0.0035632317827345972,-2759.305439967576
18,70,0.001755611542392484,-1209.0123267773167
18,107,0.0026717042109675663,-1880.2215894577037
19,27,0.0024008008028383377,-2093.623357948987
19,42,0.002129421489159537,-1637.5712573417416
19,70,0.001535788946332514,-1273.8100747654307
19,73,0.0019363908906405564,-1616.4705466154608
19,81,0.0031085271485461704,-2624.3378816800578
19,99,0.001641341441749634,-1284.9017425538918
19,112,0.0014587643824690204,-1181.7926611233268
19,114,0.007096441935689149,-6253.976716762812
20,34,0.0024312631435164963,-2185.5418914475763
20,37,0.0035199147558984414,-3194.5312172982403
20,48,0.0016075670135211576,-1357.2539286060164
20,51,0.0021065302408725273,-1823.0391659391591
20,53,0.005155101589868401,-4594.4477580398425
20,89,0.002242435416778601,-1864.1564888783391
20,91,0.003441704112821682,-2987.5351267848937
20,100,0.0019273005111411275,-1677.1460346039537
20,113,0.00537445052288036,-4927.402717191922
21,25,0.001283801791298043,-917.5588297405043
21,29,0.0015466191655032224,-1285.2815205660936
21,32,0.001329859158973858,-895.4739492043482
21,50,0.0014751118647038405,-1053.1382876055907
21,60,0.007398584480011691,-5343.863435222966
21,67,0.0016469209227829922,-1219.939231512226
21,68,0.0014257837523482277,-1113.3352892420044
21,86,0.003883291698442742,-2938.830459735638
21,106,0.0014350097365675044,-998.7724262525242
21,108,0.0011794376575212458,-727.7032941924523
22,23,0.0028695785148021746,-2127.111176997733
22,39,0.0017090154207501766,-1441.1807155423649
22,40,0.001676405161535271,-1260.2927174100646
22,41,0.0023035337115736845,-2084.813347118174
22,60,0.0020245953440506054,-1633.65134670225
22,62,0.0011086805294290916,-867.7520833155613
22,76,0.001664411400324017,-1295.0686297674913
22,87,0.0031727207969256092,-2624.9585713653087
22,94,0.001369678741535675,-1100.6530544183643
22,95,0.0010364746089012505,-846.7562530455814
22,109,0.0038022145725199004,-3015.4894320387953
23,63,0.001988611500840065,-1463.7794100371839
23,64,0.0009458347514292808,-761.7586542345804
23,65,0.0008387058900967549,-572.875533384951
23,84,0.0009565374254989038,-687.8689580995331
23,103,0.0006155911800662055,-403.21865224998083
23,114,0.0014142420121123777,-1117.9998595818756
24,27,0.0017843355145359938,-1134.6496081990424
24,48,0.003647334925194659,-2102.6247966344863
24,56,0.003514702525169593,-2219.4456927518368
25,26,0.0033768488696458336,-2555.1115801178344
25,29,0.001395037954121765,-1166.9256833159648
25,32,0.0010006574895975483,-708.311698524862
25,50,0.0010898593170168846,-803.9638248923972
25,67,0.0013920431724063682,-1059.0226927895358
25,68,0.0011562565669661514,-928.089125304123
25,71,0.005382751337941131,-4244.486300906513
25,105,0.002669090267689751,-2039.2441138712936
25,106,0.0012260102356638758,-864.0068917718503
25,108,0.0007291258982160821,-477.68464663933213
26,34,0.0023654660608949285,-2017.544513365352
26,48,0.0011355456135530328,-855.0979366503248
26,51,0.0016602402527986042,-1300.9434831483031
26,89,0.0019108724825667308,-1507.2358047288121
26,91,0.0023743136249618616,-1973.145152073312
26,100,0.0014868143439985926,-1172.582650143345
26,107,0.0028001987314207944,-2239.621320365687
26,111,0.0030341274132855978,-2485.9304069910445
27,53,0.001537977466902131,-1328.1653177538665
27,70,0.0010020793210030905,-724.3275954903373
27,86,0.00491471485729056,-3903.85663335078
27,92,0.0033455395579366554,-2427.4245799794653
27,99,0.0011778049802811123,-841.2251187339025
27,112,0.001769716938563676,-1287.0995032201874
28,29,0.0034789864549454835,-2831.726065746112
28,31,0.0011358649682260363,-789.4972287576408
28,43,0.001091691999012871,-727.3009686795016
28,46,0.0016253344746816937,-1164.7932834014741
28,56,0.0022029143441698743,-1684.0506969389724
28,59,0.0010816147228147536,-820.1616135881649
28,86,0.0009946671177820216,-792.7317598122426
28,93,0.001286960904832132,-941.8910685050199
28,105,0.0010213189374187641,-792.3450657035633
29,32,0.0011875152971256061,-977.7950113198779
29,48,0.0033779383515236787,-2687.4358926710315
29,50,0.0009937597480593643,-844.0078048099671
29,52,0.004010554415931154,-3334.5472174623637
29,67,0.001845467264596542,-1620.2458414221692
29,68,0.0018328051050968102,-1629.05326168019
29,106,0.0007324007640063264,-575.4521688908844
29,108,0.0010021305128318186,-777.6905266575297
30,33,0.000880767495571212,-691.5052889126185
30,63,0.000993119389744344,-801.5198198857535
30,74,0.003829134879368537,-2968.343320331899
30,82,0.0008908116783471053,-696.0237915414975
30,85,0.0007403121636454346,-535.213238532626
30,88,0.0020586832792518278,-1735.2585613708907
30,96,0.0015963608162195791,-1252.9918430780817
30,97,0.0013270319741821384,-954.268027700744
30,101,0.001889510842574868,-1617.519453889257
30,102,0.0025488253324147626,-2058.7893994705596
31,32,0.003095715233279606,-2055.0195182212087
31,43,0.0014257779130669084,-933.6662764377573
31,58,0.001109830745274064,-825.8103053133534
31,66,0.004118048710899145,-3173.6088650344473
31,86,0.0005894277264358476,-452.69228307965034
31,93,0.0010430536838190332,-712.2118451905147
31,105,0.0011518823666697624,-814.3733912649553
32,50,0.000920780064929501,-667.780611687742
32,61,0.003411786008922475,-2906.834501461694
32,67,0.00135349417167599,-1008.511021865431
32,68,0.0016206324740291427,-1259.5337754257048
32,106,0.0009098203543440035,-632.639912356672
32,108,0.0003872704758608186,-244.5402840782262
33,47,0.004088097400166762,-3351.8741318419807
33,63,0.0007667095809921642,-626.7598171381169
33,64,0.0030514341846248575,-2543.0320486615665
33,82,0.0008564359381982588,-661.1336562184332
33,85,0.0011543081200197914,-869.4477268868214
33,88,0.0013372983618743773,-1109.3919874579603
33,96,0.0009557865927049753,-765.9459067686739
33,97,0.0010812251107406993,-799.3088101356764
33,101,0.0010185868175952078,-877.863068963258
33,113,0.0036486138242425247,-3035.953018624979
34,46,0.003358528325730719,-2538.598535764962
34,48,0.001887259900556536,-1511.9801034141838
34,51,0.0013792214134158817,-1155.2269560926609
34,82,0.0037779232988983703,-2980.7889705474126
34,88,0.0026495857491864797,-2336.481415190537
34,89,0.0009180944698680584,-736.3615296881903
34,94,0.00491037779891761,-3984.8669560795397
34,100,0.0007065467983615826,-605.9219446912559
35,66,0.002545406663557187,-2100.127811972106
35,69,0.0023713442376412353,-1706.5363887189988
35,77,0.002848121496330802,-2064.2241061345844
35,104,0.0010848152432531414,-737.9022525537847
35,109,0.0020690270537400807,-1550.9082782129965
35,110,0.0018626762533678187,-1279.1357124419392
35,111,0.005789767689549695,-4263.8381350302925
36,37,0.002098271737531727,-1879.1727692459042
36,38,0.001605838083677419,-1435.162809542807
36,54,0.0015323976466830572,-1318.0556691516085
36,55,0.0018371935267761552,-1550.3798932005068
36,56,0.005695028617585263,-4550.195166609187
36,57,0.0017106245612282286,-1487.090904952382
36,71,0.0020354281195693424,-1779.939696388648
36,74,0.0013059619506063723,-1126.1883844260806
36,79,0.0014523614841991125,-1341.5231439998759
36,84,0.005009920518527845,-4082.3460731628807
37,38,0.0022976166711330365,-2043.1785784658507
37,43,0.0056932347196637124,-4403.973248824812
37,54,0.001819305806049613,-1565.6280125167032
37,57,0.0016297735656274277,-1426.9200886195708
37,68,0.00464113359456905,-3988.958977530788
37,71,0.0011030105884192148,-987.7241605898923
37,79,0.0022891324285206076,-2098.427900293285
37,81,0.0021477034929776443,-1804.276549145026
37,113,0.0015982250084349368,-1483.1738105853678
38,39,0.002380290838739593,-2041.2277200057424
38,41,0.002848837736761973,-2627.878021435167
38,55,0.000808018207154869,-696.0921117161591
38,57,0.0007842328615188886,-694.7000736015555
38,62,0.0026526027021408194,-2149.1075532738023
38,71,0.0016318126291390489,-1430.0108112239884
38,74,0.001383008411330917,-1185.0991271352632
38,79,0.0014598341985849908,-1342.4751245884372
38,112,0.0024396133268187797,-1888.0974482084325
38,113,0.0013443584411909112,-1241.7437159924145
39,40,0.0018000142666573051,-1398.6477291514623
39,41,0.0010961925842022456,-1014.6137314156848
39,60,0.0014814363115332753,-1209.0763289613355
39,62,0.0011746052477831057,-967.3181892505589
39,64,0.0043962927798853035,-3812.999191666207
39,73,0.006259522362771051,-4753.51403545468
39,76,0.001984215355562104,-1536.8632547163206
39,95,0.0013774951669307913,-1135.8248374028344
40,41,0.0017320442209485395,-1468.1253472510612
40,60,0.0013817718822286054,-1039.1174208223078
40,62,0.0012745867443390952,-930.6478394372804
40,75,0.0008516409433876807,-610.4576855651366
40,88,0.002984507538843924,-2388.495304257251
40,94,0.0008546642432274905,-621.5239562095505
40,98,0.0012237132349290115,-915.6525365452969
41,47,0.004355560727148352,-4056.558628879235
41,60,0.0018213044147110892,-1603.3526825732768
41,62,0.0013004848857588126,-1158.020705720278
41,69,0.0028789632652358294,-2469.357934100264
41,75,0.0021305928462967607,-1817.6152894591276
41,95,0.0015106116266540212,-1347.0660946458186
41,98,0.0019051672771740191,-1736.790757315141
42,49,0.0007784634317953829,-465.5466135557423
42,53,0.0016801487902690403,-1268.6558088633162
42,73,0.0009559257225497636,-619.9825649230803
42,80,0.0022921532538288337,-1491.8725793466353
42,81,0.0021614117517700427,-1502.1408399156605
42,112,0.0009591443152716112,-614.13714344934
43,46,0.0012122288317200542,-834.4851688642732
43,48,0.0024900915550132175,-1654.1898557730126
43,58,0.0017600866614839157,-1345.7341199719806
43,59,0.0012348467002260117,-904.0704250941845
43,86,0.0014713677159230402,-1123.9972183707907
43,93,0.0009003884590585532,-635.4291944855563
43,105,0.0013288613443137216,-959.461474516095
44,45,0.0020218038174788988,-1272.4496273126363
44,47,0.0026009081584166776,-2004.4594383884125
44,56,0.0027797528992478614,-1910.6427934050091
44,69,0.0025919465451765635,-1719.524942333411
44,94,0.0027543216583983767,-1857.1069949529142
44,98,0.002515497037118186,-1745.0028594965995
44,100,0.0025129995809247607,-1777.3566760893596
45,47,0.002401466946924125,-1852.4775269595577
45,51,0.0022391333718128057,-1555.3719234847836
45,56,0.0013849455436743417,-975.3281186771102
45,57,0.004609840463849788,-3279.9899768929945
45,93,0.0020046136811037686,-1304.5296191912605
46,58,0.0011018422684772313,-813.2946515749428
46,59,0.0007967611526474588,-562.3767296296886
46,93,0.0006802286005549035,-460.03746984554243
47,52,0.005166297527019344,-4293.087402114534
47,56,0.0024674678696252005,-2065.2954827244216
47,79,0.004060806378012481,-3706.8171048063064
47,101,0.004015782666479926,-3659.6908520456705
48,89,0.0013970998900494683,-1015.5339689946753
48,100,0.0012348476994510297,-896.2758313436315
49,53,0.0018969911829649117,-1399.7910486571952
49,55,0.0033038507356665165,-2282.0789844150677
49,67,0.005184035516375463,-3642.0069898811544
49,73,0.0014823766763108095,-998.7267388159945
49,99,0.0012246346879310165,-807.0952201952612
49,112,0.0012387455313876057,-845.4908982735325
50,56,0.003817249170531794,-2819.446371776485
50,67,0.0012126650176238205,-930.972114036042
50,68,0.0016652957533217702,-1304.5590580485286
50,92,0.0022294979751029116,-1643.9544358266633
50,106,0.0008516901481807012,-609.8205038091221
50,108,0.0008149970908429554,-542.5882113378838
50,111,0.0027836731209033064,-2148.7616625042224
51,59,0.0021094886241142764,-1636.52556671897
51,89,0.0008805111251716897,-686.4611838841544
51,93,0.0017744749238561475,-1344.2265927710496
51,100,0.0009147495794504106,-719.231567958675
52,80,0.0015898754776233507,-1263.047061829221
52,83,0.0012509914387593966,-894.3661404500026
52,91,0.001641678890644051,-1306.995247297751
52,92,0.0017053407748887659,-1279.500499517874
52,107,0.0016175440191855326,-1245.635833915639
52,109,0.007293261332838823,-5574.563077201544
52,111,0.0010697681130342018,-872.6184298744824
53,73,0.0018340807609356635,-1496.718039001147
53,74,0.005479060239104933,-4511.290867187026
53,105,0.005434299433922991,-4515.542400787329
54,55,0.0012003491591251992,-979.8288264544066
54,71,0.00138374944793332,-1170.4299182018424
54,74,0.0007130641475096469,-598.5830986669797
54,79,0.0011212371839271144,-999.8188154673718
54,81,0.001218232666980816,-988.3121635551756
54,82,0.0043644464838488994,-3316.3307261821765
54,102,0.004267639811357565,-3534.645154993431
54,113,0.0010554000331390028,-944.7925226449411
55,60,0.0038740110871208567,-2969.606108825332
55,71,0.0014697597120688678,-1223.9766842742936
55,72,0.003454695887556476,-2956.6534994917006
55,74,0.0011975923555088927,-958.865440584702
55,79,0.0011206689775558804,-986.456111541644
55,81,0.0007824532692769203,-634.8749993012426
55,113,0.001593572556716108,-1391.044283541272
56,59,0.002501117790124023,-1892.097683611951
57,71,0.001662273850452619,-1418.112007896571
57,73,0.0029148864516770775,-2269.568930626227
57,74,0.001517759431215267,-1262.3654770961323
57,79,0.0016403410187064535,-1466.1682102572868
57,81,0.0012802041770303633,-1052.3930189959067
57,113,0.0015227503514113835,-1366.9288855769812
58,59,0.0009322671297604885,-757.9891049963234
58,64,0.005105031997483329,-4361.946868554836
58,100,0.003024246564716192,-2413.485372030175
58,105,0.002232885827258715,-1832.8101354377093
59,86,0.0015130417841403183,-1202.8592634364593
60,62,0.0012974425121122775,-1023.6596785808488
60,76,0.0014194626214275412,-1066.5718004489606
60,94,0.002216833186544441,-1746.8319731109498
61,72,0.004134291938843121,-4129.0846108224
61,83,0.0023328741731535206,-1872.8695481282182
61,92,0.0025252281693608058,-2164.2378452021817
61,96,0.005272181961851478,-4629.18083312736
61,99,0.00471848482862013,-3720.3449670363434
61,100,0.0037578603329164587,-3304.069029061397
61,108,0.003287810208705747,-2587.65802363742
62,72,0.004009312306966287,-3452.0475900947067
62,75,0.0011847646914047271,-910.1934952969574
62,85,0.0027025603390830573,-1909.1954067571671
62,98,0.001614197828563726,-1294.5705422580804
63,64,0.002073564647158923,-1827.8653602666038
63,77,0.0029395783192417433,-2258.2356470336867
63,82,0.0014283398232219002,-1159.3543906732846
63,85,0.0010686837084614837,-819.2551505064573
63,88,0.002007716106243211,-1749.354191531135
63,96,0.0015150367896363318,-1276.3134375388129
63,97,0.000948507342940116,-728.4176632105113
63,101,0.0017889651117541819,-1610.4408921219117
63,114,0.0031934975506002954,-2769.490062030855
64,65,0.0010318534480149336,-887.9007810775237
64,69,0.0022734276986637932,-1914.3976802266602
64,84,0.0017100956434320774,-1479.144817412674
64,103,0.0015588517162120768,-1285.008328996514
64,114,0.000967068495336095,-905.83429493138
65,66,0.0027217236521513183,-2325.8050294625214
65,78,0.0026959204164913684,-1767.7361834495935
65,84,0.0013480981714245168,-1051.5440720649085
65,98,0.003387882520629623,-2609.226953679107
65,103,0.0006528683288851593,-477.5164906073735
65,114,0.0012206367507410362,-1040.905270931973
66,69,0.0020759749649695053,-1762.8380848531317
66,86,0.004778091765350275,-4087.7107701421355
66,97,0.0035915337087159523,-2882.671152423748
66,101,0.003652023709311889,-3375.6764783087474
66,104,0.0019400807489624752,-1530.1269502285597
67,68,0.0015168944641013229,-1257.6117763593718
67,80,0.0032452870340546384,-2602.3536198892643
67,101,0.006508163388514839,-5574.806460893739
67,106,0.001288854614331429,-982.4220788680522
67,108,0.0011226828403861897,-772.7264340616828
68,88,0.004635407867516491,-4010.8706566319743
68,106,0.0015805772218195277,-1213.2271629223674
68,108,0.00146641828240737,-1050.0700616080376
69,98,0.0010021492809242864,-790.6500546595265
69,104,0.0010511470860673344,-734.8667756734383
70,71,0.003982926119866348,-3061.6503819665354
70,99,0.0012045192566539037,-782.863280875957
70,112,0.0011453488443951615,-785.523867533887
71,81,0.0013410447603813892,-1113.797756536084
71,96,0.004266375860556146,-3475.131008819595
71,113,0.0014271638135410834,-1297.4091007307352
72,81,0.0038633905529690447,-3452.1519021797594
72,83,0.003687002090957421,-2845.6971789709833
72,87,0.0035977312546041982,-3320.90244575216
72,90,0.003994520587946277,-3492.4138490241708
72,95,0.004313496741048433,-3857.395710855118
72,111,0.004106936520944523,-3722.4019760503356
73,112,0.0008141986888130137,-584.3239624988884
74,79,0.00131834613729889,-1167.3813883082016
74,81,0.0011572745699983552,-938.1310502254635
74,113,0.0010411995029821564,-930.393824149995
75,76,0.0008560106049527624,-624.1099000623492
75,82,0.0021539565990631253,-1585.8108421760182
75,94,0.0012560152861868029,-914.3430788242831
75,95,0.001019706925047699,-792.7117782054737
75,97,0.0013316764032081504,-913.7506003107899
75,98,0.0010311446410630133,-746.1806756651955
76,89,0.005296282871285749,-3662.4281573560484
76,94,0.000826604824090109,-601.8532610046149
76,95,0.0012991342922693038,-987.6189970207798
76,98,0.0014061612907626368,-1084.0419136892947
76,101,0.0031892135160978582,-2581.807670448028
77,78,0.0011239142331536626,-683.3035170728589
77,87,0.001178184106801206,-921.8089401691605
77,102,0.0013718474051713102,-1095.159707529005
77,109,0.0013176756318080394,-1041.7748609567932
77,110,0.000972681026500919,-641.6646145754917
77,113,0.005608648815333536,-4595.858416273974
78,84,0.0014280921531829942,-996.6646013667167
78,87,0.001384227109277183,-940.1928298136623
78,90,0.0012347116299145312,-748.0024656950854
78,102,0.001737872521261498,-1222.9597698822513
78,109,0.0012491192716721665,-831.5234690583769
78,110,0.0005722577961021717,-302.6156288497053
79,80,0.004595195017743677,-3869.7879209686325
79,81,0.0009366859529315319,-824.5732101350048
79,87,0.004780333263026253,-4211.863758548591
79,99,0.0032597112959481976,-2508.2323561198186
80,83,0.0008197463554606412,-566.0664991040438
80,91,0.0017720822971106457,-1408.7117504702617
80,92,0.0007352685540758934,-530.0998383153061
80,107,0.001232331597831433,-942.3277570517776
80,111,0.0015565214173814178,-1255.6025571069501
81,113,0.0012161521164639573,-1064.5765283611943
82,85,0.0010118613256364186,-762.1247982155797
82,88,0.0008073128176598927,-689.081955398276
82,96,0.0009438744891292162,-753.4228906774999
82,97,0.0008174665880715903,-617.7887799684114
82,101,0.0012754241808343566,-1087.2550534037596
83,91,0.0009931875479593608,-732.9198931894765
83,92,0.0006069953041553561,-420.8835864595098
83,107,0.0009324238191532533,-664.536716811367
83,111,0.0008855974583992927,-651.5055879028881
84,103,0.0004948118763464328,-373.0573550985709
84,114,0.0019651555722592245,-1657.0264213015694
85,87,0.002394086881283384,-1862.5114338603694
85,88,0.001830273943135329,-1424.9163047815493
85,90,0.0025077580953173275,-1772.0709266442093
85,96,0.0014160129302738778,-1099.2044690657992
85,97,0.0008915321180538256,-607.005372426112
85,101,0.0018104807218585466,-1530.2873586526907
86,93,0.001239113303953251,-947.1410586381264
86,105,0.001011743882632807,-846.0337123227845
87,90,0.0005802511128091481,-454.8370148126168
87,102,0.0017555671887572748,-1516.9725973662955
87,110,0.0015381789996255348,-1138.5907393644843
88,96,0.0011547842269108853,-1012.1227963663172
88,97,0.0012300681230819073,-968.0854937861675
88,100,0.003421381899475726,-2875.0126434932877
88,101,0.001098944196714197,-1032.892416165038
89,93,0.0022000216336925164,-1529.9002466485042
89,100,0.0011801929180512982,-898.5646096611523
90,94,0.005289680244840207,-3710.8775010379986
90,102,0.0020684625943544906,-1654.7277687930543
90,109,0.0010743108936806017,-839.4243685616766
90,110,0.0013657560365863256,-954.290473537212
91,92,0.0012785322891405366,-973.2816075403709
91,107,0.0010447704398194747,-777.8091742464425
91,111,0.0011732461502470535,-957.6858961387662
92,107,0.000685574235461614,-506.09249224881177
92,111,0.0012011243749650866,-941.6632624761637
93,105,0.0015038986839632574,-1132.5253791949503
94,95,0.001447256418177014,-1166.0040091825924
94,98,0.0011534523424373705,-870.4364725031049
95,97,0.0023031548580169084,-1727.6646509444615
95,98,0.0010174558118494828,-819.1329439801838
95,114,0.0036361729629187625,-3013.5249961245863
96,97,0.00114471316618131,-891.9646369448469
96,101,0.0011839022279525712,-1049.7825908203306
97,101,0.0009949356947374557,-840.7362098479241
98,104,0.0026824914858034495,-1923.2796895774013
99,112,0.0008199485757775025,-542.9549318022385
102,109,0.002052003628948307,-1733.347201383205
