i,j,LLBCe,LLBMEe1
6,104,0.0011591817199048575,-12258.1944897662
6,105,0.0007216907358600473,-6637.7083837026785
6,106,0.0005517414153062437,-5101.207267671752
6,107,0.0013808531156224951,-12702.069480165594
6,108,0.0003462279397790568,-4492.914179078844
6,109,0.001035109566914585,-10810.351680909325
6,110,0.0003490277137553625,-4291.283657526017
6,115,0.0005517414153062437,-5101.207267671752
6,116,0.0006297997577820034,-8708.017676784417
6,117,0.0005443204072641165,-5057.396902549446
6,118,0.0004455113493522145,-5434.349855628047
6,119,0.0007423460220206186,-7635.099863193397
6,120,0.000431995095374283,-4800.794968767329
6,121,0.0005132040467687587,-6379.40375624865
6,122,0.00047554315476326366,-5769.658062687602
6,123,0.0005411822055718668,-6229.7455721686565
6,124,0.0006524020567342025,-9076.091637611265
6,126,0.0016420745019309882,-16207.41995916205
6,127,0.0006962945969748429,-8098.300765702663
6,129,0.0018113631322517491,-19115.56462936807
6,132,0.0007852701329757329,-10365.189382193568
6,136,0.0010559553689820326,-13228.070487621546
6,137,0.0013104954168318527,-12836.526961214546
6,138,0.0010448542978099258,-14361.647349508938
6,139,0.0009636461379383563,-8825.562723942725
6,147,0.0021906780838207578,-21249.488422452512
6,148,0.0006230071169536533,-6962.384484512249
6,149,0.0013469361019401128,-13494.841027214014
6,151,0.0012604628308720564,-11942.371094177079
6,152,0.0005229912472880945,-5054.217272017392
6,153,0.0011883814546931484,-16312.884579955853
6,154,0.0004090766870864897,-4359.420457895965
6,156,0.0010352218332906169,-9102.392701600655
6,163,0.0007328277650381664,-7250.902162519067
6,164,0.00071572863393912,-7141.779135311275
6,165,0.0014428717284476506,-14107.944282391894
6,166,0.0014428717284476506,-14107.944282391894
6,167,0.0011305424636541338,-10828.929558582966
6,168,0.0011700765235624561,-10928.869540924234
6,169,0.001211413769097986,-11217.877882072975
6,170,0.0010397952373081046,-9680.28911985343
6,171,0.0007509160121641359,-7023.663884208674
6,172,0.0007501584147209457,-7052.378395135614
6,173,0.0006626726166419822,-6352.409243999719
6,176,0.001372270164697729,-12085.397725664163
6,177,0.001372270164697729,-12085.397725664163
6,178,0.0013953054267727505,-12522.883934552374
6,190,0.0023592517937458205,-19960.593243161737
7,8,0.0003683229871573237,-1030.7012527821012
7,15,0.00011118635793802975,-195.46206332291715
7,16,0.0006485533489262407,-987.7895732625235
7,17,0.0005405767528559513,-2471.5648449979885
7,20,0.0006057467935888048,-1352.9342092586373
7,22,0.0008113436145704649,-6471.463883337764
7,23,0.00040724450037355863,-1510.442406306643
7,27,0.0006934699162022563,-2822.067072951841
7,79,0.0005483302459318437,-2456.500213620902
7,80,0.0003547541784868972,-701.8698157433638
7,90,0.000533683409240698,-1831.4911757588047
7,91,0.0003339530946967545,-367.7502150744381
7,93,0.0004077668431357585,-1008.7173470353488
7,97,0.0003504656398949983,-702.0382934521315
7,99,0.0005729817789693294,-1972.703432290625
7,109,0.0003816088715959541,-1126.9920392403983
7,110,0.0004858522509333264,-2242.7279431540896
8,10,0.0002252997565527612,-851.0551258845408
8,12,0.0003032173859648299,-1681.643142461015
8,13,0.00021234335779855303,-835.2661177607857
8,15,0.0003346134076599987,-1033.822184409778
8,16,0.0003638617635376483,-1000.0794754834328
8,17,0.00024909052811998594,-1254.9988715517063
8,20,0.00024148107454183043,-833.4212718491353
8,22,0.00039941542260674124,-3373.0285670514013
8,23,0.00023945912004075254,-991.8854252461945
8,66,0.0020249859277603425,-32559.48205651749
8,108,0.0006370428789056134,-3721.247441184407
8,124,0.0005849623551259388,-3699.427464476647
8,129,0.0005002549679784844,-1649.2885308937584
8,133,0.0003985643036836607,-1215.200536876082
8,136,0.00040473145962994204,-2042.7979054247717
8,145,0.0008919130261432125,-1810.0148262861405
8,147,0.00044892402770998905,-1407.5610284247643
8,156,0.00023802757093565103,-560.71044038739
8,158,0.00025340071057148336,-815.1120474120368
8,159,0.00024574741143709505,-712.9639049637096
8,191,0.0004130048488732305,-911.3959752839222
9,11,0.00019748573180115305,-963.9583216738174
9,12,0.00030367444178704513,-2054.634199358609
9,13,0.00019732093564123088,-1009.3808298465864
9,14,0.00022021829578568145,-1129.925391118356
9,16,0.0007144948452382018,-2825.541773769466
9,17,0.0002465249703413926,-1533.0684466103935
9,18,0.00021065232497680174,-1240.3439816818577
9,19,0.0003114379457190523,-2361.6864342182384
9,27,0.0007332304155061046,-4413.955854798284
9,53,0.0005117952002887586,-3114.9648268744577
9,66,0.002198311545446746,-38493.50060513048
9,73,0.00043069785249623274,-3178.691020804015
9,74,0.0004943903850286162,-2933.7774721319443
9,75,0.0002627624904785821,-1379.795217773
9,79,0.0006201208543101336,-3768.0006724145587
9,82,0.00045855643283302066,-1805.9236479104304
9,84,0.0004691308111714752,-1771.1048183893683
9,85,0.00037135679804965423,-1575.7355401728137
9,87,0.0003804565093213089,-1958.5108205192278
9,92,0.0006174146812784078,-5398.251128958918
9,108,0.0005323245960634047,-3710.083899328112
9,110,0.0003856079259755437,-2441.0849536714263
9,111,0.00023580849984985468,-1280.0455982100088
9,113,0.0006596804391969957,-4535.358147771193
9,118,0.0004909039228353797,-3071.0066565494385
9,124,0.0005882276099226759,-4526.339314782059
9,144,0.0020386097697916343,-6271.471966178356
9,145,0.0018075264178995442,-5690.577052555433
9,146,0.0020386097697916343,-6271.471966178356
9,148,0.00020160607299259895,-1145.9793853873189
9,152,0.00037827999488653245,-1666.7592532965023
9,154,0.0004695988500376644,-2518.428272587669
9,157,0.000217784589557273,-789.9821701686312
9,158,0.00024404824744466458,-1062.2841368106472
9,159,0.00015714236233346839,-608.7897410001635
9,163,0.00036060406168527456,-1678.5588351358037
9,164,0.00037256444684875606,-1763.9754987999563
10,11,0.00017192302541312526,-743.5476115825259
10,12,0.00019666423928747204,-1226.4730276092916
10,13,0.00017572587505539758,-801.9393293011165
10,14,0.00018380402531807723,-842.3928273080044
10,17,0.00014182501654052269,-800.2624636448938
10,18,0.00020150757748172728,-1078.2748668466531
10,19,0.00016359872399958214,-1149.8698082184787
10,20,0.00025478245385124955,-1042.3291757138131
10,22,0.0002092233181812873,-1913.1907033562231
10,23,8.293250557975086e-05,-394.7056113237565
10,66,0.0011848334819966838,-19974.534823663642
10,79,0.0003305751522984479,-1862.2999371615717
10,88,0.00026716700727250764,-1688.5469405052554
10,89,0.0003899530344272141,-3195.4282723514943
10,94,0.0001888431432156463,-646.4184399629022
10,95,0.00019379358948412424,-654.1729618017548
10,96,0.0002622920016960323,-1460.0506115412395
10,100,0.0002132161782860477,-1450.3283972981956
10,101,0.00022186856356348,-927.9382362828381
10,102,0.00030675460131211795,-1145.0117683163808
10,105,0.0002642647250270488,-887.0692514878137
10,106,0.00019581162179184666,-667.0687584338762
10,108,0.0003282556265661181,-2134.765020226564
10,115,0.00019581162179184666,-667.0687584338762
10,116,0.0003972002295897239,-2720.955061769406
10,117,0.0001907043333779671,-658.4954340368995
10,119,0.00024812717385801946,-896.3752077518589
10,120,0.00017349591705041815,-829.8470082713483
10,123,0.0002451991766907249,-1136.0735375619747
10,124,0.00035508461930817807,-2493.3196567057803
10,129,0.0006391822023322564,-2523.285262941177
10,132,0.00037096041352551075,-2401.111306162707
10,136,0.00037862660812854157,-2177.570424960587
10,147,0.0007651111117200773,-2866.927520585056
11,12,9.971707659436595e-05,-591.143600306262
11,13,4.763077933809641e-05,-207.0951930774435
11,14,4.6985534790412846e-05,-205.3233715085104
11,17,9.924034020419562e-05,-536.0708271457536
11,18,7.759199000884145e-05,-394.8213792380713
11,19,0.00014569732121758405,-982.2367869731173
11,20,0.00014183349423072138,-559.940411584426
11,22,0.00027715250283273207,-2515.262042509632
11,23,0.00018632801120618977,-854.7285345602992
11,66,0.001487715622204568,-24804.205768324467
11,73,0.0003813968200834852,-2480.9713863958277
11,75,0.00024012260629424804,-1086.4539405527644
11,92,0.0004560540038762981,-3552.1300964362013
11,100,0.0002444790586561543,-1642.5852950596627
11,110,0.00041173618831572657,-2280.371739639988
11,111,0.00017973156728379126,-857.7201792427459
11,113,0.0005051863253711104,-3087.1989970894374
11,120,9.597237459684216e-05,-433.83120165620926
11,124,0.00044465903323426194,-3048.1814922186986
11,127,0.00019592943684668184,-956.7579378904928
11,132,0.00024248817860599467,-1540.729589998613
11,136,0.00024699152499809513,-1390.8483968875246
11,148,0.00010212784376279914,-497.3402186411029
11,149,0.00020892740139529976,-835.7070878864048
11,151,0.0001764487606425824,-613.0208051831999
11,157,0.00016885487891020684,-512.9935225023867
11,158,0.00016929741226117068,-607.6266916988463
11,159,0.00014317931147477916,-470.85439347984243
11,163,0.0001622684870149166,-626.2258320536371
11,164,0.00016515239076393792,-650.515282176961
11,165,0.00021722522093954477,-822.3261394956174
11,166,0.00021722522093954477,-822.3261394956174
11,167,0.00017209854083256076,-614.586153717207
11,168,0.0001669351429372139,-557.9147511278879
11,169,0.0001649528105825661,-538.8010247900926
11,170,0.00014994573224810494,-496.5832931185874
11,171,9.612543304881852e-05,-323.0599383413234
11,172,9.051220484734027e-05,-308.7011695530552
11,173,0.00013817319227690786,-492.095850274192
12,13,8.639643774540929e-05,-533.8562178539714
12,14,9.015703956180146e-05,-558.8866109886754
12,17,0.00012659882846040912,-927.0455764744395
12,18,0.00011402810315008415,-794.5535920054864
12,19,0.00011386450125129817,-997.0307702201181
12,20,0.00027286095455258957,-1570.6029947655245
12,22,0.00021162415979713426,-2377.399859950363
12,23,0.00019106147557760935,-1238.247413468729
12,55,0.0020758891031731792,-15659.317983726996
12,66,0.001138045904666064,-21401.971979016547
12,73,0.00036196441853207954,-3058.022287279401
12,75,0.00030406592918319687,-1929.2438254067777
12,88,0.0003965425753236736,-3118.5537389337114
12,89,0.0005579773957062539,-5479.647931817608
12,92,0.00043950405307365746,-4286.309700040736
12,100,0.00017111902588392062,-1507.5717583373148
12,110,0.0004188515918875763,-3151.256278707985
12,111,0.00021125349638509257,-1412.3045841519822
12,113,0.000551102833972139,-4480.95786510671
12,120,0.0001027117497309494,-633.7581775790824
12,121,0.00035832195911911506,-2683.718327917376
12,122,0.00034448958015705815,-2474.406086872148
12,124,0.000425193285211975,-3722.860516508136
12,127,0.0002934060318629215,-1951.8241560544939
12,132,0.0003479417253539357,-2834.2759749123793
12,136,0.0003550084264325532,-2642.4754065030825
12,148,0.00020747291930830818,-1394.2704532508437
12,149,0.0003974361480868115,-2309.6514816812523
12,151,0.0003544191761261708,-1863.051885380721
12,153,0.0008669493910634726,-6995.622144188297
12,157,0.0002815060669248881,-1353.933108458752
12,158,0.00018527121599754427,-1002.6261841730058
12,159,0.0002239404775896384,-1136.733335626008
12,163,0.0003009537498945001,-1704.9312435031188
12,164,0.0002952561944063922,-1697.954962595832
12,165,0.0004127393358739427,-2328.333554805287
12,166,0.0004127393358739427,-2328.333554805287
12,167,0.0003162607982409712,-1696.223847072814
12,168,0.0003211704763391308,-1644.5431565254842
12,169,0.0003388117569259706,-1706.70210288972
12,170,0.0003115391560781367,-1583.94506044028
12,171,0.00018772647227066063,-964.7734442032629
12,172,0.00018155070863524493,-942.242848130811
12,173,0.00024394883085763767,-1306.4632758347484
12,176,0.0006618692660969634,-3006.2949520994734
12,177,0.0006618692660969634,-3006.2949520994734
12,178,0.0006120442778311282,-2888.6833017492154
12,186,0.0006011438535618665,-2706.5037418289157
12,187,0.0010562469950629906,-4473.756695761801
12,188,0.0006684690037161232,-3221.1790983966603
13,14,5.766139912481376e-05,-264.6803105098722
13,17,0.0001000810581717943,-564.0076010842381
13,18,8.694415413145035e-05,-461.9930292198206
13,19,0.00014902097153562905,-1039.364189184887
13,20,0.00014884361735707744,-621.6700116026285
13,22,0.00026880421692279254,-2514.9253461320263
13,23,0.00018688237878113052,-901.0140186461978
13,66,0.001469776284622173,-24962.52720326488
13,73,0.0003918367074513755,-2659.779704205424
13,75,0.0002543149492681952,-1218.2669577909392
13,92,0.0004721047942320512,-3811.9888796749997
13,100,0.00023924335570366733,-1673.6607894039628
13,110,0.00042417374345351806,-2456.440219161724
13,111,0.00019155144982661789,-958.8612785272531
13,113,0.000525109369000302,-3363.7245560630945
13,120,0.00010622909449007935,-505.37490019417777
13,124,0.0004338362627476931,-3095.557791750995
13,127,0.0002085407837234777,-1072.4671075147596
13,132,0.00025928333277804976,-1715.4339029159014
13,136,0.00025751447224945024,-1518.8086474612776
13,148,0.00010245110922299229,-522.6046199055758
13,149,0.00021111815347907715,-893.2046691021087
13,151,0.00019708192151964574,-729.1310064044973
13,157,0.00018609015439512361,-607.4388988031398
13,158,0.00015451797381536985,-591.1017997393401
13,159,0.00014539367344523868,-511.66051560299957
13,163,0.00018027019424771108,-736.3869550981866
13,164,0.00017956125903803978,-748.0085546773502
13,165,0.00024112279116526617,-969.2311925193727
13,166,0.00024112279116526617,-969.2311925193727
13,167,0.00019126523682852506,-726.1995924865348
13,168,0.00018223037164707674,-650.337424247089
13,169,0.00018481007822253887,-645.2917560606244
13,170,0.00017057889312516823,-603.1978360348306
13,171,0.00011282980119442836,-404.3312272022969
13,172,0.00010652600134894166,-387.029334912161
13,173,0.0001588063531539712,-601.1320594315117
13,186,0.0005178251225710453,-1531.188944629045
14,17,0.00010915010915010911,-616.9466196704802
14,18,8.562088523285861e-05,-456.85308390773196
14,19,0.00013502693404117278,-945.39640951739
14,20,0.00013180287444400406,-554.166137569359
14,22,0.0002685473112164906,-2519.412851281021
14,23,0.00017641824226027623,-854.9168760603427
14,66,0.0016458800274558164,-27986.865919603824
14,73,0.00041166405191768587,-2803.7864721312726
14,75,0.0002700840586284504,-1299.4690624691348
14,92,0.0004945676643633443,-4004.900609103734
14,100,0.00025290328495747554,-1774.7182292046
14,110,0.00044599164928846736,-2591.8861049614698
14,111,0.0001961147582733727,-985.7197796350372
14,113,0.0005957618130172594,-3827.3568302204517
14,120,0.0001045775514712498,-499.94378707138014
14,124,0.0005093644434908837,-3642.1870418419135
14,127,0.00020501261557271769,-1059.4994769966397
14,132,0.0002333292976250798,-1550.9647899882082
14,136,0.0002539274905609889,-1504.1630896303852
14,148,0.00011848495980178155,-605.9803031131584
14,149,0.00021723588133686563,-923.3705934657934
14,151,0.0001938827719790327,-721.5892426205686
14,157,0.00020580979391390236,-675.0620107290182
14,158,0.00020265948830617357,-776.5991845906291
14,159,0.0001735351345135291,-612.7220756495007
14,163,0.00016378627816685415,-673.3840162846916
14,164,0.00016615691920749082,-696.3997060659789
14,165,0.00022788765675168116,-921.7758792118318
14,166,0.00022788765675168116,-921.7758792118318
14,167,0.00016173796644759615,-618.9964073323126
14,168,0.0001699413959434669,-610.7362565690179
14,169,0.00017600769968623568,-618.7639504188304
14,170,0.00015984944642011175,-569.2171929172546
14,171,0.00010602914722082534,-382.571788121021
14,172,0.0001004159190193471,-367.28621482174566
14,173,0.00014966802084490717,-570.202781794607
14,176,0.0003560803555497986,-1083.0892469702442
14,177,0.0003560803555497986,-1083.0892469702442
14,178,0.0003255415458669145,-1045.5044219549197
15,16,0.0006591419915154798,-1176.67807183477
15,17,0.0004400315697713497,-2097.269451997132
15,20,0.0005714346992356203,-1447.7667144090574
15,22,0.0006893037486265704,-5714.288342058281
15,23,0.000341068963910617,-1361.1521025829193
15,27,0.00043090493066621236,-1855.9447659425855
15,79,0.0004356125429517234,-2036.6650025868719
15,80,0.00032574966575925097,-718.852143116191
15,87,0.0003561553435168228,-1259.9548631824728
15,90,0.0004372458704905967,-1625.4264562727599
15,91,0.00036091734762358615,-482.64922377057985
15,92,0.0006323357764402329,-4436.74020493055
15,93,0.0003392079986196897,-913.7724593051377
15,97,0.000320526582794745,-715.6278728203871
15,99,0.00048799029676223967,-1813.1643971576852
15,109,0.0003115748192476291,-1005.6808588829086
15,110,0.00033445827566213856,-1616.0528915373934
15,113,0.0007153617270251738,-3759.6612467889877
16,17,0.0007230315217349776,-3242.367195636326
16,20,0.0004245179631261358,-870.1837452040653
16,21,0.0006981993748019414,-836.1450638490865
16,22,0.0014628287509363142,-11581.914837501823
16,23,0.0007784070144921067,-2812.1979752006455
16,144,0.0006715879981906385,-515.6217620036202
16,145,0.0005474817952705593,-440.018763281955
16,146,0.0006715879981906385,-515.6217620036202
16,147,0.0006406230908937305,-1099.4751755316686
16,148,0.0004998944325231917,-1992.090257288503
16,149,0.0004675147146260487,-964.8449449611626
17,18,0.00012569313568300063,-804.3467879634205
17,19,0.00010614689067497565,-852.8764275191108
17,20,0.00019159754727654166,-1006.8014993301272
17,22,0.00018075979431420182,-1919.827948503477
17,23,0.00012776673961096413,-751.7524814038247
17,66,0.0013639164920212046,-25054.415548305362
17,73,0.000330810289015394,-2668.2881183456448
17,75,0.00029469805957877467,-1762.0891209573006
17,79,0.00036435689577156416,-2431.4433012862996
17,88,0.0003550980450704936,-2663.147728665635
17,89,0.0004988200899075158,-4704.441760261204
17,92,0.00037413599482115015,-3505.9147570486703
17,94,0.00034605221734136215,-1575.0509763348775
17,95,0.00034495902202558875,-1554.2703315238098
17,96,0.00030177956408534014,-2107.777706487716
17,100,0.00018937089866539905,-1559.6707349520361
17,101,0.00037173977373455993,-2000.1405080741497
17,106,0.0003490242575512547,-1583.4045524987648
17,110,0.00029448451155919834,-2045.043002023726
17,111,0.00018249616430601281,-1106.4273003480903
17,113,0.0005462543529459053,-4220.255358259968
17,115,0.00034902425755125465,-1583.4045524987646
17,116,0.0005630760665405427,-4521.330604739638
17,117,0.0003508786195651204,-1607.4382373246967
17,120,0.0001458712565717097,-858.8562256028371
17,124,0.0004688691909123051,-3924.1078746349713
17,127,0.00027697808558763105,-1744.0180829844378
17,132,0.00033095948252357315,-2576.715762824067
17,136,0.00033687132785151794,-2384.790016020664
17,148,0.00017113362562172905,-1056.9419351936897
17,149,0.00031863236232837754,-1689.0316414889992
17,151,0.0003055146125923146,-1454.7815009779297
17,157,0.00030697066916333477,-1325.3800075494012
17,158,0.00023249796841537935,-1137.0849819377224
17,159,0.00022788182851503998,-1043.3436941486125
17,163,0.00024384485443050397,-1258.0392477343169
17,164,0.0002472371574092945,-1295.5331643064867
17,165,0.00036096876566944037,-1849.598594410118
17,166,0.00036096876566944037,-1849.598594410118
17,167,0.0002812374357419109,-1367.6594278037724
17,168,0.00028726066652997174,-1329.5455746708556
17,169,0.00028911890109321745,-1315.6987209690446
17,170,0.0002665552313480183,-1225.049486124869
17,171,0.00019174695438515274,-889.5536235503599
17,172,0.00018533292186497267,-868.871703655754
17,173,0.00019400704547406668,-943.167914117268
18,19,0.00010407925365147326,-808.7523581972432
18,20,0.0002426397951309631,-1193.091316868712
18,22,0.00025392503680015483,-2611.1211612181255
18,23,0.00022004103881954329,-1229.7226523536963
18,53,0.0004042832578399477,-2599.686750978494
18,66,0.001140665570306299,-20567.107002292403
18,73,0.000327694671605518,-2537.6078893253552
18,74,0.000382350917862327,-2396.2768046495753
18,75,0.0002368596486470619,-1347.2063945877892
18,85,0.0003835743100459462,-1749.871378097729
18,92,0.00043598897419078,-3938.7756601076935
18,99,0.0004785084524422567,-2584.696750422639
18,100,0.00025348330140347877,-2003.80267815909
18,108,0.0003975554003498873,-2903.7695948941187
18,110,0.0003283718872246803,-2183.5653835954827
18,111,0.00016193475727663178,-939.3429588357546
18,113,0.0004994413299810886,-3693.372663697462
18,120,0.00011066746134616603,-615.2826796597444
18,124,0.00044878446703736194,-3615.614514577319
18,127,0.00023237758636196978,-1396.3480087953615
