i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
0,1,44,0.0,43,0.0,0,38829.0,0,0.022222222222222223,-1311.434465619415
1,2,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,27,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,28,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,29,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,23,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,11,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,6,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,4,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,3,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,5,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,10,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,12,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,14,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,8,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,16,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,17,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,18,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,19,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,20,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,21,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,13,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,22,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,15,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,9,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,35,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,24,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,30,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,7,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,32,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,33,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
1,34,1892,0.9333333333333333,1849,0.0,0,76776.0,5893776252,0.00101010101010101,-65.79274243487185
