network,metric,mode,x,rgc
crime,KFC_v2,static,0.0,1.0
crime,KFC_v2,static,0.0007262164124909223,1.0
crime,KFC_v2,static,0.0014524328249818446,1.0
crime,KFC_v2,static,0.0021786492374727667,1.0
crime,KFC_v2,static,0.002904865649963689,1.0
crime,KFC_v2,static,0.0036310820624546117,0.9517022961203484
crime,KFC_v2,static,0.004357298474945533,0.9517022961203484
crime,KFC_v2,static,0.005083514887436456,0.8685669041963578
crime,KFC_v2,static,0.005809731299927378,0.8685669041963578
crime,KFC_v2,static,0.006535947712418301,0.8685669041963578
crime,KFC_v2,static,0.007262164124909223,0.7973079968329374
crime,KFC_v2,static,0.007988380537400145,0.7973079968329374
crime,KFC_v2,static,0.008714596949891067,0.7157561361836896
crime,KFC_v2,static,0.00944081336238199,0.7157561361836896
crime,KFC_v2,static,0.010167029774872912,0.6555819477434679
crime,KFC_v2,static,0.010893246187363835,0.6555819477434679
crime,KFC_v2,static,0.011619462599854757,0.6247030878859857
crime,KFC_v2,static,0.012345679012345678,0.6247030878859857
crime,KFC_v2,static,0.013071895424836602,0.6247030878859857
crime,KFC_v2,static,0.013798111837327523,0.6247030878859857
crime,KFC_v2,static,0.014524328249818447,0.6247030878859857
crime,KFC_v2,static,0.015250544662309368,0.6247030878859857
crime,KFC_v2,static,0.01597676107480029,0.6247030878859857
crime,KFC_v2,static,0.01670297748729121,0.5281076801266825
crime,KFC_v2,static,0.017429193899782133,0.29849564528899447
crime,KFC_v2,static,0.01815541031227306,0.29849564528899447
crime,KFC_v2,static,0.01888162672476398,0.29849564528899447
crime,KFC_v2,static,0.0196078431372549,0.29849564528899447
crime,KFC_v2,static,0.020334059549745823,0.29849564528899447
crime,KFC_v2,static,0.021060275962236745,0.1789390340459224
crime,KFC_v2,static,0.02178649237472767,0.1789390340459224
crime,KFC_v2,static,0.02251270878721859,0.1789390340459224
crime,KFC_v2,static,0.023238925199709513,0.1789390340459224
crime,KFC_v2,static,0.023965141612200435,0.1789390340459224
crime,KFC_v2,static,0.024691358024691357,0.1789390340459224
crime,KFC_v2,static,0.025417574437182282,0.1789390340459224
crime,KFC_v2,static,0.026143790849673203,0.1789390340459224
crime,KFC_v2,static,0.026870007262164125,0.1789390340459224
crime,KFC_v2,static,0.027596223674655047,0.1789390340459224
crime,KFC_v2,static,0.02832244008714597,0.1789390340459224
crime,KFC_v2,static,0.029048656499636893,0.1789390340459224
crime,KFC_v2,static,0.029774872912127815,0.1789390340459224
crime,KFC_v2,static,0.030501089324618737,0.1789390340459224
crime,KFC_v2,static,0.03122730573710966,0.1789390340459224
crime,KFC_v2,static,0.03195352214960058,0.1789390340459224
crime,KFC_v2,static,0.032679738562091505,0.1789390340459224
crime,KFC_v2,static,0.03340595497458242,0.16152019002375298
crime,KFC_v2,static,0.03413217138707335,0.09897070467141726
crime,KFC_v2,static,0.03485838779956427,0.08709422011084719
crime,KFC_v2,static,0.03558460421205519,0.08709422011084719
crime,KFC_v2,static,0.03631082062454612,0.08709422011084719
crime,KFC_v2,static,0.037037037037037035,0.08709422011084719
crime,KFC_v2,static,0.03776325344952796,0.08709422011084719
crime,KFC_v2,static,0.03848946986201888,0.08709422011084719
crime,KFC_v2,static,0.0392156862745098,0.08709422011084719
crime,KFC_v2,static,0.03994190268700073,0.08709422011084719
crime,KFC_v2,static,0.04066811909949165,0.08709422011084719
crime,KFC_v2,static,0.04139433551198257,0.08709422011084719
crime,KFC_v2,static,0.04212055192447349,0.08709422011084719
crime,KFC_v2,static,0.042846768336964415,0.08076009501187649
crime,KFC_v2,static,0.04357298474945534,0.08076009501187649
crime,KFC_v2,static,0.04429920116194626,0.08076009501187649
crime,KFC_v2,static,0.04502541757443718,0.08076009501187649
crime,KFC_v2,static,0.0457516339869281,0.08076009501187649
crime,KFC_v2,static,0.04647785039941903,0.08076009501187649
crime,KFC_v2,static,0.04720406681190995,0.08076009501187649
crime,KFC_v2,static,0.04793028322440087,0.08076009501187649
crime,KFC_v2,static,0.048656499636891795,0.08076009501187649
crime,KFC_v2,static,0.04938271604938271,0.08076009501187649
crime,KFC_v2,static,0.05010893246187364,0.08076009501187649
crime,KFC_v2,static,0.050835148874364564,0.08076009501187649
crime,KFC_v2,static,0.05156136528685548,0.08076009501187649
crime,KFC_v2,static,0.05228758169934641,0.08076009501187649
crime,KFC_v2,static,0.053013798111837325,0.08076009501187649
crime,KFC_v2,static,0.05374001452432825,0.08076009501187649
crime,KFC_v2,static,0.054466230936819175,0.08076009501187649
crime,KFC_v2,static,0.05519244734931009,0.08076009501187649
crime,KFC_v2,static,0.05591866376180102,0.08076009501187649
crime,KFC_v2,static,0.05664488017429194,0.08076009501187649
crime,KFC_v2,static,0.05737109658678286,0.08076009501187649
crime,KFC_v2,static,0.05809731299927379,0.08076009501187649
crime,KFC_v2,static,0.058823529411764705,0.08076009501187649
crime,KFC_v2,static,0.05954974582425563,0.07996832937450514
crime,KFC_v2,static,0.06027596223674655,0.0791765637371338
crime,KFC_v2,static,0.06100217864923747,0.0791765637371338
crime,KFC_v2,static,0.06172839506172839,0.0791765637371338
crime,KFC_v2,static,0.06245461147421932,0.0791765637371338
crime,KFC_v2,static,0.06318082788671024,0.0791765637371338
crime,KFC_v2,static,0.06390704429920116,0.0791765637371338
crime,KFC_v2,static,0.06463326071169208,0.0791765637371338
crime,KFC_v2,static,0.06535947712418301,0.0791765637371338
crime,KFC_v2,static,0.06608569353667393,0.07838479809976247
crime,KFC_v2,static,0.06681190994916485,0.07838479809976247
crime,KFC_v2,static,0.06753812636165578,0.07838479809976247
crime,KFC_v2,static,0.0682643427741467,0.07838479809976247
crime,KFC_v2,static,0.06899055918663761,0.07838479809976247
crime,KFC_v2,static,0.06971677559912853,0.07838479809976247
crime,KFC_v2,static,0.07044299201161947,0.07838479809976247
crime,KFC_v2,static,0.07116920842411038,0.07838479809976247
crime,KFC_v2,static,0.0718954248366013,0.07838479809976247
crime,KFC_v2,static,0.07262164124909223,0.07838479809976247
crime,KFC_v2,static,0.07334785766158315,0.07838479809976247
crime,KFC_v2,static,0.07407407407407407,0.07838479809976247
crime,KFC_v2,static,0.074800290486565,0.07838479809976247
crime,KFC_v2,static,0.07552650689905592,0.07838479809976247
crime,KFC_v2,static,0.07625272331154684,0.07838479809976247
crime,KFC_v2,static,0.07697893972403776,0.07838479809976247
crime,KFC_v2,static,0.07770515613652869,0.07838479809976247
crime,KFC_v2,static,0.0784313725490196,0.07838479809976247
crime,KFC_v2,static,0.07915758896151052,0.07838479809976247
crime,KFC_v2,static,0.07988380537400146,0.07838479809976247
crime,KFC_v2,static,0.08061002178649238,0.07838479809976247
crime,KFC_v2,static,0.0813362381989833,0.07838479809976247
crime,KFC_v2,static,0.08206245461147423,0.07838479809976247
crime,KFC_v2,static,0.08278867102396514,0.07838479809976247
crime,KFC_v2,static,0.08351488743645606,0.07838479809976247
crime,KFC_v2,static,0.08424110384894698,0.07838479809976247
crime,KFC_v2,static,0.08496732026143791,0.07838479809976247
crime,KFC_v2,static,0.08569353667392883,0.07838479809976247
crime,KFC_v2,static,0.08641975308641975,0.07838479809976247
crime,KFC_v2,static,0.08714596949891068,0.07442596991290577
crime,KFC_v2,static,0.0878721859114016,0.07442596991290577
crime,KFC_v2,static,0.08859840232389252,0.07442596991290577
crime,KFC_v2,static,0.08932461873638345,0.07442596991290577
crime,KFC_v2,static,0.09005083514887437,0.07442596991290577
crime,KFC_v2,static,0.09077705156136529,0.07442596991290577
crime,KFC_v2,static,0.0915032679738562,0.07442596991290577
crime,KFC_v2,static,0.09222948438634714,0.07442596991290577
crime,KFC_v2,static,0.09295570079883805,0.07442596991290577
crime,KFC_v2,static,0.09368191721132897,0.07442596991290577
crime,KFC_v2,static,0.0944081336238199,0.07442596991290577
crime,KFC_v2,static,0.09513435003631082,0.07442596991290577
crime,KFC_v2,static,0.09586056644880174,0.07442596991290577
crime,KFC_v2,static,0.09658678286129266,0.07442596991290577
crime,KFC_v2,static,0.09731299927378359,0.07442596991290577
crime,KFC_v2,static,0.09803921568627451,0.07442596991290577
crime,KFC_v2,static,0.09876543209876543,0.07442596991290577
crime,KFC_v2,static,0.09949164851125636,0.07442596991290577
crime,KFC_v2,static,0.10021786492374728,0.07442596991290577
crime,KFC_v2,static,0.1009440813362382,0.07442596991290577
crime,KFC_v2,static,0.10167029774872913,0.07442596991290577
crime,KFC_v2,static,0.10239651416122005,0.07442596991290577
crime,KFC_v2,static,0.10312273057371096,0.07442596991290577
crime,KFC_v2,static,0.10384894698620188,0.07442596991290577
crime,KFC_v2,static,0.10457516339869281,0.07442596991290577
crime,KFC_v2,static,0.10530137981118373,0.07442596991290577
crime,KFC_v2,static,0.10602759622367465,0.07442596991290577
crime,KFC_v2,static,0.10675381263616558,0.07442596991290577
crime,KFC_v2,static,0.1074800290486565,0.07442596991290577
crime,KFC_v2,static,0.10820624546114742,0.07442596991290577
crime,KFC_v2,static,0.10893246187363835,0.07442596991290577
crime,KFC_v2,static,0.10965867828612927,0.07442596991290577
crime,KFC_v2,static,0.11038489469862019,0.07442596991290577
crime,KFC_v2,static,0.1111111111111111,0.07442596991290577
crime,KFC_v2,static,0.11183732752360204,0.07442596991290577
crime,KFC_v2,static,0.11256354393609296,0.07442596991290577
crime,KFC_v2,static,0.11328976034858387,0.07442596991290577
crime,KFC_v2,static,0.1140159767610748,0.07442596991290577
crime,KFC_v2,static,0.11474219317356572,0.07442596991290577
crime,KFC_v2,static,0.11546840958605664,0.07442596991290577
crime,KFC_v2,static,0.11619462599854757,0.07442596991290577
crime,KFC_v2,static,0.11692084241103849,0.07442596991290577
crime,KFC_v2,static,0.11764705882352941,0.07442596991290577
crime,KFC_v2,static,0.11837327523602033,0.07442596991290577
crime,KFC_v2,static,0.11909949164851126,0.07442596991290577
crime,KFC_v2,static,0.11982570806100218,0.07442596991290577
crime,KFC_v2,static,0.1205519244734931,0.07442596991290577
crime,KFC_v2,static,0.12127814088598403,0.07442596991290577
crime,KFC_v2,static,0.12200435729847495,0.07442596991290577
crime,KFC_v2,static,0.12273057371096587,0.07442596991290577
crime,KFC_v2,static,0.12345679012345678,0.07442596991290577
crime,KFC_v2,static,0.12418300653594772,0.07442596991290577
crime,KFC_v2,static,0.12490922294843863,0.07442596991290577
crime,KFC_v2,static,0.12563543936092955,0.07442596991290577
crime,KFC_v2,static,0.12636165577342048,0.07442596991290577
crime,KFC_v2,static,0.1270878721859114,0.07442596991290577
crime,KFC_v2,static,0.12781408859840232,0.07442596991290577
crime,KFC_v2,static,0.12854030501089325,0.07442596991290577
crime,KFC_v2,static,0.12926652142338416,0.07442596991290577
crime,KFC_v2,static,0.1299927378358751,0.07442596991290577
crime,KFC_v2,static,0.13071895424836602,0.07363420427553444
crime,KFC_v2,static,0.13144517066085692,0.07363420427553444
crime,KFC_v2,static,0.13217138707334786,0.07363420427553444
crime,KFC_v2,static,0.1328976034858388,0.07363420427553444
crime,KFC_v2,static,0.1336238198983297,0.07363420427553444
crime,KFC_v2,static,0.13435003631082063,0.07363420427553444
crime,KFC_v2,static,0.13507625272331156,0.07363420427553444
crime,KFC_v2,static,0.13580246913580246,0.07363420427553444
crime,KFC_v2,static,0.1365286855482934,0.07363420427553444
crime,KFC_v2,static,0.13725490196078433,0.07363420427553444
crime,KFC_v2,static,0.13798111837327523,0.07363420427553444
crime,KFC_v2,static,0.13870733478576616,0.07363420427553444
crime,KFC_v2,static,0.13943355119825707,0.07363420427553444
crime,KFC_v2,static,0.140159767610748,0.07363420427553444
crime,KFC_v2,static,0.14088598402323893,0.07363420427553444
crime,KFC_v2,static,0.14161220043572983,0.07363420427553444
crime,KFC_v2,static,0.14233841684822077,0.07363420427553444
crime,KFC_v2,static,0.1430646332607117,0.07363420427553444
crime,KFC_v2,static,0.1437908496732026,0.07363420427553444
crime,KFC_v2,static,0.14451706608569354,0.07363420427553444
crime,KFC_v2,static,0.14524328249818447,0.07363420427553444
crime,KFC_v2,static,0.14596949891067537,0.07363420427553444
crime,KFC_v2,static,0.1466957153231663,0.07363420427553444
crime,KFC_v2,static,0.14742193173565724,0.07363420427553444
crime,KFC_v2,static,0.14814814814814814,0.07363420427553444
crime,KFC_v2,static,0.14887436456063907,0.06492478226444973
crime,KFC_v2,static,0.14960058097313,0.06492478226444973
crime,KFC_v2,static,0.1503267973856209,0.06492478226444973
crime,KFC_v2,static,0.15105301379811184,0.06492478226444973
crime,KFC_v2,static,0.15177923021060277,0.06492478226444973
crime,KFC_v2,static,0.15250544662309368,0.06492478226444973
crime,KFC_v2,static,0.1532316630355846,0.06492478226444973
crime,KFC_v2,static,0.1539578794480755,0.06492478226444973
crime,KFC_v2,static,0.15468409586056645,0.06492478226444973
crime,KFC_v2,static,0.15541031227305738,0.06492478226444973
crime,KFC_v2,static,0.15613652868554828,0.06492478226444973
crime,KFC_v2,static,0.1568627450980392,0.06492478226444973
crime,KFC_v2,static,0.15758896151053015,0.06492478226444973
crime,KFC_v2,static,0.15831517792302105,0.06492478226444973
crime,KFC_v2,static,0.15904139433551198,0.06492478226444973
crime,KFC_v2,static,0.15976761074800291,0.06492478226444973
crime,KFC_v2,static,0.16049382716049382,0.06492478226444973
crime,KFC_v2,static,0.16122004357298475,0.06492478226444973
crime,KFC_v2,static,0.16194625998547568,0.06492478226444973
crime,KFC_v2,static,0.1626724763979666,0.06492478226444973
crime,KFC_v2,static,0.16339869281045752,0.06492478226444973
crime,KFC_v2,static,0.16412490922294845,0.06492478226444973
crime,KFC_v2,static,0.16485112563543936,0.06492478226444973
crime,KFC_v2,static,0.1655773420479303,0.06492478226444973
crime,KFC_v2,static,0.1663035584604212,0.06492478226444973
crime,KFC_v2,static,0.16702977487291212,0.06492478226444973
crime,KFC_v2,static,0.16775599128540306,0.040380047505938245
crime,KFC_v2,static,0.16848220769789396,0.040380047505938245
crime,KFC_v2,static,0.1692084241103849,0.040380047505938245
crime,KFC_v2,static,0.16993464052287582,0.040380047505938245
crime,KFC_v2,static,0.17066085693536673,0.040380047505938245
crime,KFC_v2,static,0.17138707334785766,0.040380047505938245
crime,KFC_v2,static,0.1721132897603486,0.040380047505938245
crime,KFC_v2,static,0.1728395061728395,0.040380047505938245
crime,KFC_v2,static,0.17356572258533043,0.040380047505938245
crime,KFC_v2,static,0.17429193899782136,0.040380047505938245
crime,KFC_v2,static,0.17501815541031226,0.040380047505938245
crime,KFC_v2,static,0.1757443718228032,0.040380047505938245
crime,KFC_v2,static,0.17647058823529413,0.040380047505938245
crime,KFC_v2,static,0.17719680464778503,0.03642121931908155
crime,KFC_v2,static,0.17792302106027597,0.03642121931908155
crime,KFC_v2,static,0.1786492374727669,0.03642121931908155
crime,KFC_v2,static,0.1793754538852578,0.03642121931908155
crime,KFC_v2,static,0.18010167029774873,0.03642121931908155
crime,KFC_v2,static,0.18082788671023964,0.03642121931908155
crime,KFC_v2,static,0.18155410312273057,0.03642121931908155
crime,KFC_v2,static,0.1822803195352215,0.03642121931908155
crime,KFC_v2,static,0.1830065359477124,0.03642121931908155
crime,KFC_v2,static,0.18373275236020334,0.03642121931908155
crime,KFC_v2,static,0.18445896877269427,0.03642121931908155
crime,KFC_v2,static,0.18518518518518517,0.03642121931908155
crime,KFC_v2,static,0.1859114015976761,0.03642121931908155
crime,KFC_v2,static,0.18663761801016704,0.03642121931908155
crime,KFC_v2,static,0.18736383442265794,0.03642121931908155
crime,KFC_v2,static,0.18809005083514888,0.03642121931908155
crime,KFC_v2,static,0.1888162672476398,0.03642121931908155
crime,KFC_v2,static,0.1895424836601307,0.03642121931908155
crime,KFC_v2,static,0.19026870007262164,0.03642121931908155
crime,KFC_v2,static,0.19099491648511258,0.03642121931908155
crime,KFC_v2,static,0.19172113289760348,0.03642121931908155
crime,KFC_v2,static,0.1924473493100944,0.03642121931908155
crime,KFC_v2,static,0.19317356572258532,0.03642121931908155
