network,metric,mode,x,rgc
karate,KFC_v2,static,0.0,1.0
karate,KFC_v2,static,0.01282051282051282,1.0
karate,KFC_v2,static,0.02564102564102564,1.0
karate,KFC_v2,static,0.038461538461538464,1.0
karate,KFC_v2,static,0.05128205128205128,1.0
karate,KFC_v2,static,0.0641025641025641,1.0
karate,KFC_v2,static,0.07692307692307693,1.0
karate,KFC_v2,static,0.08974358974358974,1.0
karate,KFC_v2,static,0.10256410256410256,1.0
karate,KFC_v2,static,0.11538461538461538,1.0
karate,KFC_v2,static,0.1282051282051282,1.0
karate,KFC_v2,static,0.14102564102564102,1.0
karate,KFC_v2,static,0.15384615384615385,0.8529411764705882
karate,KFC_v2,static,0.16666666666666666,0.8529411764705882
karate,KFC_v2,static,0.1794871794871795,0.8529411764705882
karate,KFC_v2,static,0.1923076923076923,0.8529411764705882
karate,KFC_v2,static,0.20512820512820512,0.8529411764705882
karate,KFC_v2,static,0.21794871794871795,0.8529411764705882
karate,KFC_v2,static,0.23076923076923075,0.5
karate,KFC_v2,static,0.24358974358974358,0.5
karate,KFC_v2,static,0.2564102564102564,0.5
karate,KFC_v2,static,0.2692307692307692,0.35294117647058826
karate,KFC_v2,static,0.28205128205128205,0.3235294117647059
karate,KFC_v2,static,0.2948717948717949,0.3235294117647059
karate,KFC_v2,static,0.3076923076923077,0.3235294117647059
karate,KFC_v2,static,0.3205128205128205,0.3235294117647059
karate,KFC_v2,static,0.3333333333333333,0.3235294117647059
karate,KFC_v2,static,0.34615384615384615,0.3235294117647059
karate,KFC_v2,static,0.358974358974359,0.3235294117647059
karate,KFC_v2,static,0.3717948717948718,0.3235294117647059
karate,KFC_v2,static,0.3846153846153846,0.3235294117647059
karate,KFC_v2,static,0.3974358974358974,0.3235294117647059
karate,KFC_v2,static,0.41025641025641024,0.3235294117647059
karate,KFC_v2,static,0.4230769230769231,0.3235294117647059
karate,KFC_v2,static,0.4358974358974359,0.3235294117647059
karate,KFC_v2,static,0.4487179487179487,0.3235294117647059
karate,KFC_v2,static,0.4615384615384615,0.3235294117647059
karate,KFC_v2,static,0.47435897435897434,0.3235294117647059
karate,KFC_v2,static,0.48717948717948717,0.3235294117647059
karate,KFC_v2,static,0.5,0.3235294117647059
karate,KFC_v2,static,0.5128205128205128,0.2647058823529412
karate,KFC_v2,static,0.5256410256410257,0.2647058823529412
karate,KFC_v2,static,0.5384615384615384,0.2647058823529412
karate,KFC_v2,static,0.5512820512820512,0.2647058823529412
karate,KFC_v2,static,0.5641025641025641,0.2647058823529412
karate,KFC_v2,static,0.5769230769230769,0.2647058823529412
karate,KFC_v2,static,0.5897435897435898,0.2647058823529412
karate,KFC_v2,static,0.6025641025641025,0.23529411764705882
karate,KFC_v2,static,0.6153846153846154,0.23529411764705882
karate,KFC_v2,static,0.6282051282051282,0.23529411764705882
karate,KFC_v2,static,0.641025641025641,0.23529411764705882
